no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 1,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status
2,0,1,3,0,21,2018,5,9,0,0,0,114.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,6,0,172,2018,7,22,0,0,0,70.85,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,285,2018,10,16,0,0,0,81.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,56,2018,6,8,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,1,0,1,0,21,2018,6,23,0,0,0,119.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,3,0,266,2018,12,26,0,0,0,73.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,3,0,19,2018,2,11,0,0,0,55.32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,40,2018,10,16,0,0,0,85.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,1,0,41,2018,3,13,0,0,0,85.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1,1,0,32,2018,2,6,0,0,0,67.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,204,2018,5,5,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3,0,0,2,0,89,2018,9,9,0,0,0,168.3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,0,106,2018,4,28,0,0,0,111.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,4,0,323,2018,5,17,0,0,0,112.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,2,0,14,2017,10,15,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,1,0,1,2018,1,4,0,0,0,86.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,121,2018,12,24,0,0,0,88.4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,57,2018,6,10,0,0,0,90.67,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,2,0,33,2018,3,13,0,0,0,71.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,50,2018,1,14,0,0,0,52.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,1,0,47,2018,3,13,0,0,0,81.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,1,18,2017,10,16,0,0,0,129.33,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,160,2017,12,30,0,0,0,70.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,4,2018,9,27,0,0,0,75.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,2,0,22,2018,5,20,0,0,0,140.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,1,2018,6,2,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1,0,0,0,2018,5,23,0,0,0,176.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,202,2018,7,29,0,0,0,96.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,443,2018,4,29,0,0,0,65.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,1,2018,7,4,0,0,0,107.03,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,67,2018,10,19,0,0,0,117.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,1,0,0,4,2018,8,1,0,0,0,87.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,3,0,6,2018,2,25,0,0,0,130.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,1,0,24,2018,3,26,0,0,0,141.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,10,2018,2,25,0,0,0,93.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,1,67,2018,4,1,0,0,0,109.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,0,2017,10,11,0,0,0,126.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,36,2017,10,6,0,0,0,94.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,104,2018,7,16,0,0,0,77.03,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,2,0,63,2018,9,2,0,0,0,177.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,3,0,78,2018,7,17,0,0,0,107.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,103,2018,4,19,0,0,0,115.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,3,0,45,2017,10,22,0,0,0,85.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,5,0,47,2018,11,20,0,0,0,74.8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0,111,2018,10,10,0,0,0,120.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,0,1,3,0,111,2018,8,1,0,0,0,137.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,2,1,0,55,2018,5,21,0,0,0,116.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,1,2,1,0,60,2018,11,20,0,0,0,109.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,2018,4,22,0,0,0,109.87,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,161,2018,3,25,0,0,0,130.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,4,0,35,2018,10,31,0,0,0,105.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,3,1,3,2018,3,28,0,0,0,156.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,0,18,2018,11,17,0,0,0,88.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,1,2018,1,20,0,0,0,79.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,276,2018,9,22,0,0,0,116.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,5,2018,5,24,0,0,0,110.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,1,0,105,2018,4,6,0,0,0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,0,0,12,2017,12,28,0,0,0,85.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,1,0,21,2018,12,24,0,0,0,96.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,2,0,56,2018,11,11,0,0,0,100.67,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,3,2018,9,22,0,0,0,194.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,40,2017,10,14,0,0,0,72.76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,253,2018,5,4,0,0,0,90.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,137,2018,9,30,0,0,0,135.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,3,0,150,2018,6,16,0,0,0,96.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,1,1,49,2017,12,5,0,0,0,115.2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,5,0,230,2018,9,6,0,0,0,111.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,177,2018,6,3,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,1,0,19,2018,9,11,0,0,0,107.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,1,3,0,38,2018,6,20,0,0,0,88.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,4,2018,2,13,0,0,0,91.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,2,0,3,2018,9,19,0,0,0,110.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,0,2,1,0,100,2017,12,12,0,0,0,72.25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,85,2018,10,6,0,0,0,85.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,3,0,1,0,17,2017,8,29,0,0,0,153.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,2,2,0,48,2017,10,23,0,0,0,94.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,70,2018,10,18,0,0,0,97.2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,346,2018,9,13,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,1,0,21,2018,3,4,0,0,0,85.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,144,2018,9,22,0,0,0,129.6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,35,2018,2,12,0,0,0,67.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0,4,2018,4,18,0,0,0,89.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,3,0,64,2018,5,16,0,0,0,115.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,1,0,88,2017,10,5,0,0,0,90.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,37,2018,6,21,0,0,0,99.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,2,0,37,2018,4,29,0,0,0,121.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,5,0,187,2018,7,11,0,0,0,99.45,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,2,1,0,2,2018,5,15,1,3,32,65.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,1,2017,10,13,0,0,0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,3,0,49,2018,3,30,0,0,0,174.6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,3,0,6,2018,12,15,0,0,0,66.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,2,2018,4,5,1,3,3,45.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,1,1,51,2018,7,23,0,0,0,228.6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,0,48,2018,11,4,0,0,0,79.2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,181,2018,10,11,0,0,0,78.48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,3,0,11,2018,3,3,0,0,0,138.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,1,0,22,2018,9,26,0,0,0,139.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,286,2018,10,16,0,0,0,90.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,39,2017,8,14,0,0,0,109.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2,1,0,41,2018,7,17,0,0,0,137.7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,5,0,150,2018,9,18,0,0,0,91.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,211,2018,5,20,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,3,0,50,2018,1,24,0,0,0,75.95,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,3,2018,6,10,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,4,10,0,64,2018,4,1,0,0,0,109.65,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,2,3,0,1,2017,9,20,0,0,0,102.41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,138,2017,8,22,0,0,0,94.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,1,0,3,0,38,2018,3,24,0,0,0,133.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,6,15,0,17,2018,2,19,0,0,0,103.39,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,2,3,0,186,2018,10,6,0,0,0,79.66,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,14,2018,11,18,0,0,0,107.67,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,226,2018,10,29,0,0,0,70.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,112,2018,9,15,0,0,0,94.81,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,82,2018,9,15,0,0,0,149.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,0,1,0,10,2017,12,24,0,0,0,81.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,50,2018,3,21,0,0,0,93.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,71,2018,6,14,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,2,0,79,2018,4,15,0,0,0,128.7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,2,0,209,2018,11,6,0,0,0,152.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,174,2018,7,4,0,0,0,85.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,9,2018,10,4,0,0,0,160.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,69,2017,11,15,0,0,0,72.25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,49,2018,3,5,0,0,0,69.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,3,0,42,2017,9,21,0,0,0,85.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,68,2018,10,25,0,0,0,71.46,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,4,0,26,2018,2,10,0,0,0,171.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0,2,4,0,69,2018,6,12,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,62,2018,4,1,0,0,0,106.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,0,83,2018,3,7,0,0,0,59.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,4,2018,1,20,0,0,0,80.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,2,0,82,2018,4,11,0,0,0,76.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2,0,0,44,2017,10,25,0,0,0,75.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,72,2018,5,2,0,0,0,149.4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,4,0,74,2018,12,5,0,0,0,88.4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,152,2018,6,10,0,0,0,132.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,3,0,19,2017,10,6,1,1,0,90.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,28,2018,10,25,0,0,0,129.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,130,2018,9,3,0,0,0,80.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2,1,0,83,2018,8,21,0,0,0,162.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,8,2018,2,19,0,0,0,81.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,3,0,174,2018,6,29,0,0,0,85.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,102,2017,10,16,0,0,0,87.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,1,0,3,0,88,2018,5,11,0,0,0,143.1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,1,12,2018,2,17,0,0,0,90.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,31,2018,11,7,0,0,0,63.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,4,0,95,2018,12,7,0,0,0,77.86,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,52,2018,7,4,0,0,0,117.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,1,0,3,0,90,2018,7,5,0,0,0,130.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,1,2018,3,9,0,0,0,101.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,128,2018,7,7,0,0,0,103.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,5,0,140,2018,7,4,0,0,0,116.45,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,4,0,114,2018,7,13,0,0,0,89.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,71,2018,6,14,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,1,1,3,0,217,2018,9,12,0,0,0,119.85,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,8,2018,3,2,0,0,0,86.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,36,2018,4,1,0,0,0,131.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,1,1,0,46,2018,3,12,0,0,0,71.1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,2,2018,5,19,1,0,1,110.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,0,0,2,0,4,2017,8,27,0,0,0,79.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,144,2018,7,23,0,0,0,105.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,12,2017,8,5,0,0,0,65.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,2,0,46,2018,11,11,0,0,0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,84,2017,12,31,0,0,0,100.33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,1,1,59,2018,9,7,0,0,0,139.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,55,2018,4,6,0,0,0,104.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2,3,0,232,2018,12,24,0,0,0,75.65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,133,2018,5,17,0,0,0,99.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,32,2018,9,25,0,0,0,99.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,2018,10,17,1,0,10,65.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,4,0,3,2018,11,14,0,0,0,94.35,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,141,2017,9,20,0,0,0,90.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,2,0,164,2018,9,30,0,0,0,126.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,2,2,0,61,2018,3,19,0,0,0,63.58,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,1,2018,12,15,0,0,0,88.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,247,2018,6,6,0,0,0,109.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,3,0,8,2018,11,7,0,0,0,120.47,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,275,2018,6,4,0,0,0,62.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,1,2,2,0,78,2018,3,25,0,0,0,99.15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,3,0,232,2018,9,15,0,0,0,80.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,3,0,97,2018,3,24,0,0,0,64.98,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,2,0,1,2018,3,24,0,0,0,182.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,1,3,0,184,2018,10,17,0,0,0,128.7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,0,1,0,16,2018,9,8,0,0,0,138.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,65,2018,9,7,0,0,0,136.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,2,0,86,2018,10,26,0,0,0,104.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,0,1,0,0,2018,5,24,0,0,0,135.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,4,0,3,2017,10,7,0,0,0,70.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,10,2018,7,20,0,0,0,176.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,2,2,0,50,2018,5,14,0,0,0,115.58,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,3,5,0,213,2018,5,29,0,0,0,80.24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,1,0,39,2018,11,19,0,0,0,72.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,3,2018,2,8,0,0,0,129.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,308,2018,11,23,0,0,0,78.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,2,0,25,2018,10,17,0,0,0,129.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,4,0,215,2018,5,4,0,0,0,100.8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3,0,1,1,0,53,2018,7,18,0,0,0,137.7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,158,2018,9,16,0,0,0,126.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,2,1,0,4,2017,8,23,0,0,0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0,2,2,0,20,2018,1,24,0,0,0,69.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,13,2018,11,8,0,0,0,161.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,3,0,14,2018,3,19,0,0,0,146.2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,82,2018,6,10,0,0,0,140.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,2,0,3,2017,11,2,0,0,0,79.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,0,0,14,2018,5,15,0,0,0,211.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,1,0,21,2018,2,6,0,0,0,91.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,56,2018,3,9,0,0,0,78.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,290,2018,12,1,0,0,0,73.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3,0,2,5,0,59,2018,5,28,0,0,0,159.3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
